roi,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224
136,,,0.046866184420555033,,,,,,,,,,,,,,-0.11827778982508866,,,,,,-0.34410104332477787,,-0.7151491149920425,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12778987726361177,,-0.37431482187636295,,,,,,,,,,,,,,,,,,,,-0.10008521714484603,,,,,,,,,,-0.9173037424439048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05888663526306508,,-0.46185833189817677,,-0.3109137367740596,,-0.3464102844726041,,,,-0.3903213925468333,,0.26457896154233096,,,,0.13514257419391718,,-0.2120920511845216,,-0.03664371687528712,,,,,,,,0.2844430791201379,,,,,,,,-0.12438581603703333,,,,,,,,,,,,,,,,,,,,,,-0.8578965968836683,-0.9295029949354945,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.25558009996353953,,0.05634473955967293,,-0.042105970734906434,,-0.30565927942503685,,,,,,,,,,
137,,,,,,,,,,-0.41875062673726865,,,,,,-0.09991398202087858,,0.04898713095789711,,,,,,,,-1.06986688721855,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.4069770013844363,,-0.0555364993734129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.3302794809757452,,,,,,,,,,,,-0.11858069238124436,,,,,,,,,,-0.1778372493237692,,,,,,,,,,,,,,,,,,-0.9911002579046434,,-0.593886508831168,,-0.553957242732089,,,,-0.597442572308633,,-0.15365484278173633,,,,-0.6281101841696238,,-0.4043594642721159,,-0.40632957116565693,,,-0.08859373172517157,,,,-0.2389186809228351,0.05989637296739212,,0.07626493550202981,,,,,,-0.08612966708798071,,,,,,,,,,,,,,,,,,,,,-1.0605505604362702,-0.5129226664462224,,,,,,,,,,,,,,,,,,,,-0.6900301443446313,,,,,,,,-0.5796945639676773,,,,,,,,,,,-0.04187461538078269,,,,
138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.24739450960150774,,0.20104546666559722,,,,,,,,,,,,,,0.11670777113407876,,,,,,,,0.187093463214476,,0.020238600017862773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.11858162415051761,,,,-0.12121650434794064,,-0.10957659730573285,,-0.12579837431670507,,,,0.13514257419391718,,,,-0.09734454222397185,,0.2607962482267043,,0.13589429892896648,,,,,,,,,,-0.012649826753956954,,0.007437595532577067,,-0.20298445192511205,,0.10002064917540852,,-0.34172911858857635,,,,,,,,,,,,-0.7027447757510134,,,,,,-0.9743059159098244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.05403828864099513,,,,-0.18543003342695494,,,,,,,,,,
139,,,,,,,,,,,,,,,,,,0.025056333075122898,,,,,,,,,,,,-0.19029412849566876,,,,,,,,0.06746890395917096,,-0.19128607893760827,,,,,,,,,,,,,,-0.05294112875040744,,0.034410383366860246,,-0.0029153955607836533,,,,0.1884006395426309,,-0.327974998239291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5867369706086735,,,,-0.33459195324363444,,-0.2848590964841589,,-0.1398958099895824,,,,-0.6281101841696238,,,,-0.08156411298873828,,0.08524610980043223,,-0.09853185594237343,,,,,,,,,,-0.23068611376436388,,0.28317310806795065,,-0.16251775499955673,,-0.049780445041140986,,-0.9739085162902404,,,,,,,,,,,,,,,,,,0.06729687518488822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,,,,,,,,,,,,,,,,,0.04703581939367562,,,,,,,,,,,,0.10495207442507172,,,,,,,,0.046033977668573124,,,,,,,,,,,,,,,,-0.7597250788279843,,,,,,,,0.3637956301458672,,,,,,,,,,-0.06803104398650428,,-0.2054384561188844,,0.08491305988816146,,,,-0.0967397033149915,,0.02726285530127146,,,,0.05084791785090963,,0.04350249009366752,,,,,,,,,,,,0.004098227595554821,,,,,,,,,,,,,,,,,,,,,,-0.051129404189235124,,-0.07155669696896759,,0.2361252216564637,,-0.26412273574847506,,-0.18402139484029958,,,,-0.12259466048703788,,,,-0.2120920511845216,,-0.09734454222397185,,,,-0.020141583951481114,,0.03984966647769057,,,,,,,,-0.028478718307792337,,,,-0.005293187446466708,,,,,,-0.5951522687202621,,,,,,,,,,,,-0.05785524221147429,,,,,,0.18902319071360688,-0.992049583950615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.29485625192000514,,,,-1.0241910024144694,,,,,,,,,,
141,,,,,,,,,,,,,,,,,,0.052236270973316866,,,,-1.0580154224448532,,,,,,,,-0.416593301808805,,,,,,,,0.07101348030880518,,,,,,,,,,,,,,,,-0.11984747295410228,,,,,,,,0.11896649565404407,,-0.3296390420910763,,,,,,,,-0.45412111179227727,,-0.04801770478347181,,-0.2305416775211373,,,,-0.36241324587576335,,0.06340113771845944,,,,0.20149063447823698,,0.21646140287951385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.053808956975844605,,0.1583693083816927,-0.02143793320232909,-0.2895173684590107,,,,-0.4212691130048224,-1.1054753902703567,,,-0.3196698518251175,,,,-0.4043594642721159,,-0.08156411298873828,,,,-0.03215364641443041,,-0.3737700236605343,,0.17623426052265118,,-1.2134886555668978,,,,-0.16069557390667286,,,,-0.18258939349016512,,-0.028928815431859684,,,,0.02460101182770063,,,,,,,,,,0.02466763479229339,,-0.16738800293191983,,,,,0.10268483157806331,-0.3341108141053639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,,,,,,,,,,,,,,,,,-0.32437118752826744,,,,,,,,-0.13982077686307215,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16132556161002667,,,,,,,,,,0.45694265574377807,,,,,,,,,,-0.4900371685828861,,-0.36165312818725914,,,,,,0.1834003180047128,,,,-0.2266972943176066,,-0.042723772995441,,,,-0.030472064984740817,,,,,,-0.06167373122904714,,-0.18978091367932312,,,,,,,,-0.22350598813935219,,,,,,,,,,,,,,0.3034456096726921,,0.10243578450300349,,,,-0.3186278264904165,,-0.2191172488769908,,,,-0.7698270533697102,,-0.5666666786386866,,-0.03664371687528712,,0.2607962482267043,,-0.020141583951481114,,,,-0.20253413087519884,,,,,,-0.9481210074620752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.204681597121749,,,,,,,,,,,,,,,,,,,,-0.29194357359150996,,,,,,,,-0.454335030469519,,-0.07084257710918589,,-0.20579885436933756,,,,,,,,,,,,
143,,,,,,,,,,,,,,,,,,-0.37469101932702126,,,,-1.2850297164256292,,-0.3093744624457571,,,,,,-0.16555871322632357,,,,,,-0.01630030493135119,,,,,,,,,,,,,,,,,,-0.06667041948143554,,,,,,,,,,,,,,,,,,,,,,-0.914335577291874,,,,-0.17517043645089703,,-0.17488046874453517,,,,-0.07434595797863607,,0.004661560880010552,,,,,,,,,,0.23226130797010286,,-0.02162283094403693,,,,,,,,,,,,,,,,,,,,,,-0.10180371527626184,,-0.3475674617518803,,,,-0.30706638301869893,,,,,,-0.6589300497939816,,-0.6450330091961745,,-0.40632957116565693,,0.08524610980043223,,-0.03215364641443041,,,,-0.04640929138112376,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.04678985664564809,,,,,,,,-0.20933327976665722,,,,,,,,,,,,,,,,,,,,0.15401415728667406,,,,,,,,,,,,,,,,,,,,,,,
144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.045559019772513254,,,,,,,,,,,,,,,,0.21121183542484365,,,,,,,,0.32603470711079824,,,,,,,,,,-0.03129893026164631,,-0.0745230345833682,,0.0638198868307543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.34507586447075234,,0.008571546489282867,,,,,,0.02669506330018952,,0.1072293976616977,,,,,,,,0.13589429892896648,,0.03984966647769057,,-0.20253413087519884,,,,,,0.210817454168466,,,,,,0.09935233784118329,,0.25820121294927956,,0.16208520543327393,,0.021625913267864512,,0.20417552002506054,,,,,,-0.12672958623510097,,0.16399850163369567,,0.011938570283468805,,0.3679838793262683,,,,,,-0.7943566029965775,0.25922349053662763,,,-0.3271316089384274,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.29044820038685276,,0.06447678008015967,,,,,,,,,,
145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.16020122684422172,,0.1645448146607756,,,,,,,,,,,,,,0.03390211449028974,,,,,,,,0.023970460686802433,,,,0.17283213212238158,,,,,,-0.015066284581395781,,0.29310587919841163,,-0.17539206259709525,,,,0.010275397701871481,,,,,,,,0.5381930468060987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.09987126501950815,,0.3973667648165854,,,,,,,,-1.3053658483083026,,,,,,,,-0.09853185594237343,,-0.3737700236605343,,-0.04640929138112376,,,,,,-0.16346523244748024,,,,,,-0.027084410101453012,,0.022560149258122598,,0.08831896358151495,,0.19694314228707932,,-0.06852926410583988,,,,0.0806464206696148,,0.3360153693233105,,-0.2628142522566182,,-0.24210000241199028,,,,,,,,-0.386257675559323,,,,-0.009788151673511882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.22071137474861113,,,,
146,,,,,,,,,-0.18214670276635186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.005098578988032265,-0.5113168459296107,-0.2907164147313704,,,,,,,0.10229997698602149,,,-0.08859373172517157,,,,,,,,,,,-0.6785720086608115,,-0.39540195501303266,,-0.23639378805984415,,,,,,,,,,,,,,,,,,,,,,-0.10015936640652114,,,,,,-0.48799728519992613,-0.19840936026582215,,,-0.6919682331754126,,,,,,,,,,,,,,,,,,,,,,,,-0.0013634896508628012,,0.020028879628034017,,,,,,,,,,,,,,
147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.05048896008516181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0062760447455750485,-0.02105323017477413,-1.4284969482861873,-0.09841004522219468,,,,,,,,,,,,,,0.17623426052265118,,,,,,,,0.05938794233410206,,0.182007111791484,,-0.022179237773703477,,,,,,,,,,,,,,,,,,,,,,0.029023312040253966,,,,,0.5173688543542365,0.09182934247966183,,,,-0.2307638946583726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.6713923126325428,,,,,,
148,,,-0.7303197220109132,,,,,,-0.2300099851898638,,,,,,-1.4456539948349185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.070286318187431,,0.12198945384394846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2981500849374508,,-0.14330636378610537,,,,-0.4628966496358527,,,,,,,,,,,,,,0.210817454168466,,-0.6785720086608115,,,,-0.182850400095399,,0.2600771088342853,,,,,,,,-0.5428644124039315,,,,,,,,,,,,,,-0.12484388096808571,,,,,,-0.11314192491144506,0.026238764123406418,-0.23456431109474501,,-0.32985555388138954,,,,,,,,,,,,,,,,,,,,,,,,,,-0.10149155030807033,,,,-0.17168227956275392,,,,,,,,,,
149,,0.056157982560704756,,,,,,,,-0.4789589237159168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.31660229305340765,,-0.33025412745979055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12845630396642954,,0.06707091856679019,,,,0.200341306297199,,,,,,,,,,-1.2134886555668978,,,,-0.16346523244748024,,0.05938794233410206,,,,0.17354290070939188,,0.2748621156855587,,,,,,,,,,,,,,,,,,,,,,0.08803690718332984,,,,,0.23460950554179147,-0.0047064190711388655,,,,-0.36497463599153557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.17139911815637962,,,,-0.3475932323994561,,-1.7257937098083014,,,,
150,,,-0.04804711002363491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.6579748677938895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16108611727291755,,,,,,,,,,,,,,0.2833612334217386,,,,,,,,-0.3558662749541616,,,,,,,,-0.3271704097369661,,0.2844430791201379,-0.2389186809228351,,,,,-0.9481210074620752,,,,-0.39540195501303266,,-0.182850400095399,,,-0.41237374440614694,-0.10789715883123092,,,,,,,,,,,,,,,,,,,,,,0.19941921109503385,,,,,,-0.10142370170164447,0.019391074696582494,,,0.053617881774513876,,,,,,-0.3061646422432037,,,,,,0.3593692442351517,,-0.5352018735482735,,0.12763178129211597,,,,,,-0.68992264988911,0.21338341429902846,-0.5450112030706925,,-0.1951304958625826,,,,-0.7596301618120087,0.06601412218878519,,,,,,,,,
151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07258566951124883,,,,,,,,,,,,-0.6606337848188191,,,,,,,-0.6532097490920823,-0.6089298743988525,,,,,,,,-0.4783396302693085,,0.05989637296739212,,,,,,,,,,0.182007111791484,,0.17354290070939188,-0.41237374440614694,,,0.13897174668428075,,,,,,,,,,,,,,,,,,,,,,-0.3197465818368073,,,,,0.34967977454759985,-0.7317712980673509,,,,-0.5673125849022697,,,,,,-0.26699993816412754,,-0.6285086782862096,,,0.13119925943856384,0.16588497675171232,,-0.29764962090070946,,-0.0707288201599829,,-0.6693471932207087,,,-0.7856202488542747,-0.5388455610853502,-0.6745486305787793,-0.6062496903162214,,,,,,,,,-0.1302013789607328,,,,-0.6100594997059485,,
152,,,,,,,,,0.06544882618007793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.028478718307792337,,,,,,-0.23639378805984415,,0.2600771088342853,,-0.10789715883123092,,,,,,,,,,,,,,,,,,,,,,,,-0.08840306655771361,,,,,,-0.13174487094662254,0.396341739590434,-0.5335909598600037,,-0.5813374143275896,,,,,,,,,,,,,,,,,,,,,,,,,,-0.6919716533185117,,,,,,,,,,,,,,
153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.17869861810041374,,,,,,,,,,0.07626493550202981,,,,-0.16069557390667286,,,,,,-0.022179237773703477,,0.2748621156855587,,0.13897174668428075,,,,,,,,,,,,,,,,,,,,,,,,-0.08041437968250262,,,,,0.2683426384416288,-0.35170358556359504,,0.013853476011553092,,-0.3525412375505946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1250364951890533,,,,,,
154,,,,,,,,,,,,,,,,,-0.042977346918785096,,,,,,,,0.18486262274682663,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23633606379691272,,-0.06548719875174275,,-0.19186948670730414,,-0.13422033457908017,,0.10015624088115013,,0.5153963456403663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.43113547291274557,,,,,,,,,,-0.012649826753956954,,,,,,0.09935233784118329,,,,,,,,,,,,-0.156736175808181,,-0.3713174789340456,,-0.07480104715220053,,-0.04858137769749043,,,,,,,,0.01625476671169976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08711347333235271,,-0.6481182505129219,-0.07957208875484265,0.22327499315507476,,,,,,,,,,
155,,,,,,,,,,,,,,,,,,-0.7765145799010484,,,,,,,,-0.7489775658777071,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3117014704031824,,-0.10760743952456124,,-0.14126090357987753,-0.023401667393538134,0.10147277564315407,,0.19875798462044877,,0.2862497861223877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.23068611376436388,,,,,,-0.027084410101453012,,,,,,,,,,,,-0.061798322967898424,,-0.03475000444584266,,-0.45633103962838145,,-0.2243520587179987,,,,,,,,-0.2202417134438522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.20849549652734084,,,,-0.22171098500206812,-0.301206025160506,-0.4008358433108431,,,,
156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11936842134318562,,-0.027510280060067175,,,,,,,,,,,,,,-0.02659668279000904,,-0.16023638040051824,,-0.44294809697977733,,-0.018681074884739073,,0.11403815973404373,,0.43982102962086406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007437595532577067,,-0.005293187446466708,,,,0.25820121294927956,,,,,,,,,,-0.156736175808181,,,,0.16878783881366188,,,,0.38467452228358845,,,,,,,,-0.04699868087196414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.02214561930704357,0.07159591482359719,,,,,,,,,,,,
157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.09435875450858491,,0.10052491922235865,,,,,,,,,,,,,,-0.030511071102462428,,,,-0.11041988498222366,,,,0.4187804649340446,,0.3866131125725241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.28317310806795065,,-0.18258939349016512,,,,0.022560149258122598,,,,,,,,,,-0.061798322967898424,,,,-0.08060881153930612,,,,0.29861598173975185,,,,,,,,0.12983281209465095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1050778064634483,-0.16421618586111505,,,,
158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06370018491962144,,,,-0.12479568114297657,,,,,,0.1699220736064829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5013109136770818,,-0.005716850434428353,,,,,,-0.12438581603703333,,-0.20298445192511205,,,,,,0.16208520543327393,,,,,,,,,,-0.3713174789340456,,0.16878783881366188,,,,-0.41493934093742085,,-0.05510718821219086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.21501135755445036,,-1.1240953661895836,,,,,,,,,,,,
159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.19852498261074328,,0.010103324245283225,,-0.37490342309321273,,-0.021495254072035654,,-0.08429042183204967,,-0.07991800776294786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.19484114600928742,,,,-0.406783190973541,,-0.8432438710965797,,-0.20036587412151735,,,,-0.08612966708798071,,-0.16251775499955673,,-0.028928815431859684,,,,0.08831896358151495,,,,,,,,,,-0.03475000444584266,,-0.08060881153930612,,,,-0.3937167384176547,,-0.3660898992544871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,,,,,,,-0.04448244037031581,,-0.6777258716469694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.8451912140970181,,-0.40574292738124423,,-0.03233693617210377,,-0.15320301321162927,,,,,,-0.49509843683679217,-0.8097461911918963,-0.7654599639274171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.12752219083404795,,,,,,,,0.10002064917540852,,,,,,0.021625913267864512,,,,-0.5428644124039315,,,,,,-0.07480104715220053,,,,-0.41493934093742085,,,,-0.2801172746351971,,,,,,-0.7101155199991614,,0.08352198912543343,,,,,,,,,,,,,,-0.16410153463750052,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2453842158814174,-0.3305464950285276,-0.42315294450964047,-0.20474417934439712,-0.02206168054441161,,,,,,,,,,
161,,,,,,,,,,-0.5341316352737564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.8319673793754845,,-0.4408144746633281,,-0.15592108647026973,,,,,,-0.44642355797068883,,-0.3228028297990898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.3155930330814561,,,,,,,,-0.049780445041140986,,,,,,0.19694314228707932,,,,,,,,,,-0.45633103962838145,,,,-0.3937167384176547,,,,-0.3577502805376821,,,,,,-0.4772371781539211,,-0.38729780615337506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.09382110345492092,,,,-0.25557546062772624,-0.1896374065131635,-0.41539403881499304,,,,
162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.12527030535915312,,-0.5652618906959047,,-0.11785485650627964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.7309343317556202,,,,,,,,-0.14310848019450836,,-0.03235270914040904,,,,,,,,-0.34172911858857635,,-0.5951522687202621,,,,0.20417552002506054,,,,,,,,,,-0.04858137769749043,,0.38467452228358845,,-0.05510718821219086,,-0.2801172746351971,,,,,,,,-0.14532124224455945,,0.14548589548794272,,-0.2721210499683813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.09450674925264135,,0.3392983256065171,,0.10352762181183436,,,,,,,,,,
163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.038816491539797805,,-0.05976955966496446,,-0.18415058142853696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.041485427875479354,,,,-0.25027934802488044,,,,-0.15045878524766154,,-0.22667385879210214,,,,0.02900632634346272,,,,-0.9739085162902404,,0.02460101182770063,,,,-0.06852926410583988,,,,,,,,,,-0.2243520587179987,,0.29861598173975185,,-0.3660898992544871,,-0.3577502805376821,,,,,,,,0.04329453550826379,,0.4536578090515046,,0.13804440090072512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.21248651978531938,,,,0.06591660360106202,-0.02610164715932169,0.5755364070707022,0.32940720222747805,,,
164,,,,,,,,,,,,,0.15237298710744004,,,,,,0.18676887494624317,,,,,,,,-0.27171148295662434,,,,,,,,,,0.22649696924127652,,,,,,-0.2533758418910104,,-0.3307668969365286,,,,-0.2064718320558935,,-0.11534605048829953,,,,,,,,,,,,,,,,,,0.22998866205520183,,,,,,,,,,,,,,-0.19183743784562907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1193567014537265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.27799399303803063,-0.12515252176671815,,,,,,,,,,,,
165,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.3472883355560464,,,,,,,,,,,,,,,,0.08367361268183415,,0.01164385136593562,,,,-0.12296826622623033,,0.3639088725307381,,,,,,,,,,,,,,,,,,-0.15101848735636744,,,,,,,,0.2130273312788346,,,,,,0.27893962408000944,,,,,,,,,,-0.13068973479915116,,-0.2666956554400954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1387521030873993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1995947011399233,-0.07310022075714101,,,,
166,,,,,-0.08064586802466792,,,,,,-0.05681711506169289,,,,-0.15610741989079968,,,,0.05257694613939494,,0.010133952027093465,,,,,,,,,,0.15127792563512077,,0.09342813259009138,,-0.06542176793883195,,0.2214032527052269,,,,,,-0.12826546120815568,,-0.6132534477312982,,,,,,-0.26256149336353085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.01108741648305705,,-0.02846693503521226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5222376505238503,,0.04601520636741384,-0.3557940502450671,,,,,,,,,,,
167,,,,,,-0.5734568067610802,,,,,,,,,,0.2638398158906679,,,,-0.5279144727009109,,0.06864816757127955,,,,,,,,,,,,0.36274566004254327,,0.3152962700016598,,0.47583185304178605,,,,,,,,,,,,,,0.2731877089086936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0806464206696148,,,,,,,,,,,,,,,,,,,,,,,,0.23998631539322557,,0.06578218255010868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,,,,,,,-0.19815512842887875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.3332626082488574,,,,,,,,0.12726674168167304,,,,-0.019727979145646085,,0.12534519519300186,,,,,,0.0707275710914546,,,,,,,,,,,,-0.24533149372968546,,-0.32365061662270955,,0.15933595477372572,,-0.11434496166334922,,0.055883494253429,,-0.10405197558438709,,0.20705790344171646,,0.040338042448447166,,-0.10766109767633911,,-0.03020403141279344,,,,,,-0.03293564509304594,,0.13747944576340163,,,,,,,,-0.21390186858346966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.12672958623510097,,,,,,,,,,,,,,,,-0.7101155199991614,,-0.14532124224455945,,0.1193567014537265,,-0.01108741648305705,,,,,,,,,,,,,,,,,,,,,,0.08842557665115706,,,,-1.2369948628091207,,,,,,,,-0.5950008974245664,,-0.1704437802569813,,-0.22143233855768232,,,,,,-0.834641921612175,-0.552673195913402,-0.027006949086733078,,0.09026866030264018,,,,,,,,,,
